图像路径,标注类别ID,标注类别名称,top-1-预测ID,top-1-预测名称,top-2-预测ID,top-2-预测名称,top-3-预测ID,top-3-预测名称,top-n预测正确,乌鸦-预测置信度,乌龟-预测置信度,仓鼠-预测置信度,企鹅-预测置信度,兔子-预测置信度,刺猬-预测置信度,啄木鸟-预测置信度,土狼-预测置信度,大猩猩-预测置信度,大象-预测置信度,奶牛-预测置信度,山羊-预测置信度,斑马-预测置信度,松鼠-预测置信度,毛毛虫-预测置信度,水母-预测置信度,水獭-预测置信度,河马-预测置信度,浣熊-预测置信度,海星-预测置信度,海豚-预测置信度,海豹-预测置信度,海马-预测置信度,火烈鸟-预测置信度,火鸡-预测置信度,熊-预测置信度,熊猫-预测置信度,牛-预测置信度,牡蛎-预测置信度,犀牛-预测置信度,犀鸟-预测置信度,狐狸-预测置信度,狗-预测置信度,狮子-预测置信度,狼-预测置信度,猩猩-预测置信度,猪-预测置信度,猫-预测置信度,猫头鹰-预测置信度,獾-预测置信度,瓢虫-预测置信度,甲虫-预测置信度,章鱼-预测置信度,羊-预测置信度,羚羊-预测置信度,老虎-预测置信度,老鼠-预测置信度,考拉-预测置信度,苍蝇-预测置信度,蚊子-预测置信度,蚱蜢-预测置信度,蛇-预测置信度,蛾-预测置信度,蜂鸟-预测置信度,蜜蜂-预测置信度,蜥蜴-预测置信度,蜻蜓-预测置信度,蝙蝠-预测置信度,蝴蝶-预测置信度,蟑螂-预测置信度,蟹-预测置信度,袋熊-预测置信度,袋鼠-预测置信度,豪猪-预测置信度,豹-预测置信度,负鼠-预测置信度,野牛-预测置信度,野猪-预测置信度,金鱼-预测置信度,霍加皮-预测置信度,马-预测置信度,驯鹿-预测置信度,驴-预测置信度,鬣狗-预测置信度,鱿鱼-预测置信度,鲨鱼-预测置信度,鲸鱼-预测置信度,鸭-预测置信度,鸽子-预测置信度,鹅-预测置信度,鹈鹕-预测置信度,鹦鹉-预测置信度,鹬-预测置信度,鹰-预测置信度,鹿-预测置信度,麻雀-预测置信度,黑猩猩-预测置信度,鼠-预测置信度,龙虾-预测置信度
animals_split\val\野牛\3e16486ab9.jpg,66,野牛,27.0,牛,72.0,驴,66.0,野牛,1.0,0.0004650336,1.33916055e-05,1.5070804e-06,7.286124e-05,0.0032280777,8.771991e-06,0.000104682316,0.00041428726,0.00059557374,0.00093619456,0.09051,0.05946887,0.00274537,9.03946e-05,0.0004445637,4.684257e-06,4.5851015e-05,9.398932e-05,8.468059e-05,4.6170867e-06,2.2174925e-06,1.543153e-05,2.2662534e-05,2.677431e-05,0.0018891479,0.0019114257,0.00027044193,0.2933595,9.542078e-06,0.004933679,0.00019647561,1.6847951e-05,0.00014548427,0.004167841,0.00015277902,3.8395174e-05,0.00012512153,2.5073321e-05,0.0011186439,0.00013690085,8.717804e-05,0.0007849085,7.275952e-05,0.03547126,0.013524384,0.00010881284,1.9491474e-05,0.00047953002,0.00030767845,0.0002572557,8.046758e-05,0.00016086281,0.0006752075,8.545514e-06,0.00031871986,6.494708e-06,4.500098e-05,0.00023728727,1.1634396e-05,8.381416e-05,4.377864e-05,0.00031062347,0.0050976067,0.00026233864,0.00031412917,0.00022575916,0.18739137,0.0022756723,2.3543303e-06,0.0025127782,0.02795488,0.03496351,0.1973951,0.00906809,7.64447e-05,4.1549006e-06,5.8099242e-05,3.4400968e-05,2.0190279e-05,0.00015837385,7.5504184e-05,1.0884724e-05,3.909988e-05,0.00050753145,0.008792242,1.5988511e-05,0.0016937008,2.442129e-05,3.1869142e-05
animals_split\val\野牛\59c044d6bb.jpg,66,野牛,66.0,野牛,25.0,熊,67.0,野猪,1.0,0.000748163,1.351205e-05,9.077869e-06,0.00011389756,2.8729813e-05,4.6743462e-05,0.00015410222,2.853014e-05,0.010607222,0.0005109244,0.0031238783,0.00021583866,0.0006858475,0.0019931442,2.5672705e-05,3.0153784e-05,0.0062444117,0.00038034565,0.00026139576,2.447946e-05,1.3250303e-06,0.00014644528,2.1053927e-05,6.5836452e-06,0.009348591,0.055590566,0.00024028696,0.011004444,5.922993e-07,0.007993368,0.0005831274,2.0931362e-05,0.00012919806,0.00025432953,0.00012422334,4.596813e-06,0.007574966,1.5594615e-05,6.2005754e-05,0.006494969,3.7930163e-06,2.5160825e-06,3.9551046e-06,0.002719127,9.515058e-06,2.4722163e-05,2.3391945e-05,2.2961785e-05,3.2386808e-05,1.3560542e-06,2.0161598e-07,2.283035e-06,3.0160268e-06,9.6176564e-08,5.0588533e-06,7.4691576e-05,5.991576e-07,2.4862085e-05,1.4109313e-06,1.867039e-06,1.9384217e-06,0.0025354768,6.292207e-06,0.0026906768,2.9042369e-05,8.8701985e-05,0.8491274,0.0139596,3.991534e-06,2.325597e-05,0.00044929245,0.00014585542,0.000308879,0.00035267216,1.6103311e-06,6.213415e-07,0.0004321747,0.0006148272,3.534562e-05,9.745158e-05,6.7086057e-06,5.1400948e-05,3.2437233e-06,0.0010889642,3.413077e-05,8.52449e-07,4.382683e-05,4.412093e-05,6.122331e-07
animals_split\val\野牛\60d925696f.jpg,66,野牛,66.0,野牛,67.0,野猪,27.0,牛,1.0,1.8327994e-07,1.01129665e-07,7.744484e-07,1.454553e-07,6.1853206e-07,1.9726183e-08,3.839575e-09,9.044428e-08,3.6057038e-06,2.698326e-06,0.00012958159,3.5166063e-06,1.8253631e-07,1.79954e-07,1.5623064e-07,1.5765686e-07,8.2789495e-07,9.845434e-06,2.087747e-06,4.2142243e-08,5.2508227e-08,2.974419e-07,7.2615927e-09,2.7363531e-09,2.8225804e-08,2.723243e-05,6.563034e-08,0.0013179447,3.4306435e-09,0.0005374907,1.5151036e-08,7.5338855e-09,2.6012168e-07,1.9327801e-05,2.5969919e-06,2.2594396e-07,7.612306e-05,1.4032017e-07,6.1560314e-07,2.0109179e-05,1.971016e-08,8.592144e-09,4.1472018e-07,2.8893659e-05,2.443878e-07,1.84719e-07,2.55125e-07,1.221935e-07,1.5928018e-08,7.696e-09,3.0910279e-09,4.5505266e-10,1.3502884e-08,9.184373e-11,6.474064e-08,2.2085356e-09,5.565498e-10,3.0960996e-07,1.1412502e-08,2.4215076e-08,2.8212401e-08,0.0006786165,1.5357502e-07,9.463242e-06,1.0523983e-06,1.0049758e-06,0.99269754,0.0042422805,2.9405271e-08,4.8132978e-09,1.5026575e-07,0.00015149378,5.521956e-06,2.063008e-05,2.991189e-08,3.6184904e-08,4.343073e-07,2.004554e-08,1.07106715e-08,1.3475715e-08,2.903558e-09,7.296478e-10,2.2230826e-09,2.006482e-08,2.0406878e-06,2.7213372e-09,9.616223e-07,5.028366e-07,1.445529e-08
animals_split\val\野牛\6e58d5608a.jpg,66,野牛,66.0,野牛,27.0,牛,72.0,驴,1.0,4.481828e-05,6.789666e-07,1.4992041e-07,1.5029145e-05,0.0014063005,1.9593617e-06,7.646918e-06,1.7218534e-05,9.2711394e-05,1.331096e-05,0.010575955,0.004226015,0.00024108734,5.151517e-05,3.6274843e-05,3.4654784e-07,1.5229381e-05,2.7105818e-05,1.3585642e-05,4.5871616e-07,8.752213e-08,2.2360873e-06,1.3643632e-06,1.1718577e-06,0.00014237135,0.0015576069,5.224584e-05,0.2819209,2.1028494e-07,0.0013033767,5.9758986e-05,1.1088008e-06,3.22689e-05,0.0012309065,1.856659e-05,1.3235995e-05,1.29295695e-05,1.6492693e-05,0.00024491418,2.404011e-05,2.901081e-06,6.960603e-05,1.7199234e-05,0.014814699,0.00033589677,6.230023e-06,2.0621912e-06,0.0002780423,1.5515334e-05,3.4513866e-06,1.9325348e-06,3.232833e-06,9.694209e-05,5.591897e-07,4.279797e-05,8.1726665e-07,1.8986186e-06,2.5301617e-05,2.1019541e-06,7.73995e-06,1.5864808e-06,6.8005276e-05,0.00024776286,3.2175205e-05,6.335586e-05,1.541419e-05,0.6506275,0.00023361115,2.2341251e-07,8.433326e-05,0.0013777704,0.004294426,0.019911768,0.0023313232,4.6999285e-06,7.771789e-07,4.4410485e-06,1.0288296e-05,2.5821703e-06,8.897378e-06,2.3258058e-06,2.1466292e-06,3.1299733e-06,9.986114e-05,0.0012143855,3.5347982e-06,0.00019703954,2.0364562e-06,2.552377e-06
animals_split\val\野牛\73b10839bc.jpg,66,野牛,66.0,野牛,67.0,野猪,72.0,驴,1.0,2.7935641e-06,9.1509854e-08,2.7458114e-08,1.1752649e-06,1.4591814e-06,3.0763908e-07,1.4189723e-06,1.2320182e-06,3.207561e-05,3.1043834e-05,6.859543e-05,2.2524342e-05,1.8870149e-05,1.6503419e-06,4.9668876e-07,2.2638068e-07,2.2936394e-05,1.8038875e-06,7.93871e-06,4.2857177e-08,1.8635982e-08,1.3199675e-06,1.646352e-08,2.0999798e-07,4.1714707e-06,0.00023811431,3.9982615e-06,0.0014043916,4.150136e-09,0.00031588192,1.0872222e-06,1.669708e-06,5.208319e-08,0.0002078229,7.2527014e-06,9.3507555e-07,8.4420986e-05,1.02718275e-07,2.9888548e-07,4.130493e-05,8.854864e-09,1.0070957e-08,2.5599576e-07,0.00043959243,4.4269004e-06,1.2381383e-06,5.375046e-07,2.504314e-06,3.8615866e-08,1.087859e-08,3.6460623e-08,3.562981e-08,3.2767925e-08,3.2110405e-09,6.526696e-07,2.3542952e-08,1.8518449e-08,5.4106823e-07,2.8563183e-09,6.398942e-08,4.8689405e-08,0.0001625923,1.7552617e-05,1.61469e-05,4.6663263e-06,1.1158958e-06,0.9825309,0.011620575,2.0947443e-08,5.0109827e-07,6.11823e-06,0.0005028363,0.0018550933,0.00022523556,5.148446e-08,1.357575e-07,7.010121e-07,5.553003e-07,4.0627108e-07,3.6179513e-06,7.386285e-07,3.150167e-08,1.6545992e-07,2.1568162e-06,6.547482e-05,5.705741e-07,1.7963425e-06,2.4989947e-07,1.3499718e-07
animals_split\val\野牛\7d214aab4b.jpg,66,野牛,66.0,野牛,27.0,牛,72.0,驴,1.0,8.704131e-09,1.6292837e-09,1.8787265e-10,3.8231946e-08,5.897527e-08,1.2371506e-09,4.735234e-09,6.738002e-08,8.392123e-06,5.029448e-07,5.0756327e-05,4.6530963e-06,1.4253416e-07,4.3272088e-08,1.0308173e-09,1.0781979e-09,7.317921e-07,4.01863e-07,7.1328785e-08,8.987005e-10,4.9988196e-09,2.1444746e-08,7.266746e-10,1.4713092e-09,1.2294058e-07,0.0003007352,1.5759701e-08,0.0031585882,5.118942e-10,0.00013022275,4.7559983e-09,1.9195028e-08,1.07545866e-08,5.782516e-06,3.597141e-07,3.109482e-07,1.2840916e-06,2.088617e-09,2.1017335e-08,1.7900173e-07,4.805262e-10,1.1896426e-09,1.2263753e-07,0.0001290068,1.0130578e-07,2.2609289e-08,7.4434903e-09,1.2080807e-07,1.3165532e-09,8.531717e-11,2.577424e-10,1.1236189e-09,3.6519516e-09,3.6158923e-11,2.2996543e-08,8.848378e-11,2.632524e-10,5.166668e-08,1.5539552e-10,4.871821e-09,1.2213878e-09,2.4292147e-05,6.2603144e-06,2.4042836e-07,7.886572e-08,8.766795e-09,0.99563146,7.223938e-05,7.190557e-10,5.776153e-07,3.058217e-06,1.5083422e-05,0.00043699416,1.309089e-05,2.6652387e-09,4.5033266e-09,1.4683943e-08,3.6373827e-08,1.2349769e-09,4.0831405e-09,9.78887e-10,4.831611e-10,1.0198091e-09,2.1584092e-09,3.259718e-06,5.904886e-09,8.377313e-08,3.22293e-08,5.2924594e-09
animals_split\val\野牛\85e145af6c.jpg,66,野牛,66.0,野牛,27.0,牛,10.0,奶牛,1.0,8.004699e-09,6.768941e-08,9.2212765e-10,8.2458456e-08,9.198428e-07,4.08642e-09,3.7783696e-09,6.6943415e-09,0.00011605004,2.569736e-07,0.00040303322,2.750224e-06,5.203976e-07,1.9042898e-07,6.494621e-08,1.1037165e-08,9.103262e-07,1.8919704e-06,3.0416e-08,5.7824296e-09,3.428277e-09,9.126693e-08,1.3698064e-08,1.7322771e-09,3.2121715e-08,0.00025473794,2.2566765e-06,0.004407562,1.3389779e-09,2.1402931e-05,1.8684247e-07,5.051486e-09,8.239211e-08,1.934155e-06,1.8370504e-07,8.968751e-06,1.4832058e-06,3.3155008e-09,9.102876e-08,7.716074e-07,1.46580295e-08,5.618654e-08,7.934533e-07,1.5633384e-05,1.6751047e-06,7.91057e-08,8.045354e-09,1.5658943e-05,3.2711849e-09,1.16929e-10,2.285677e-09,3.0021288e-09,1.7359156e-07,2.6152674e-10,1.0744338e-07,1.3475147e-09,4.9741287e-09,3.507517e-08,3.4983954e-09,3.9881436e-09,2.909448e-08,1.7335161e-06,7.42307e-06,9.970245e-08,2.5226709e-07,1.6340676e-08,0.9942934,4.306228e-05,3.453149e-09,2.7642764e-06,2.3645416e-06,1.8762279e-05,0.0003088862,3.2437097e-06,8.24688e-09,1.9351589e-08,1.1449424e-07,1.4912499e-07,2.7441573e-09,5.619058e-09,7.188448e-09,8.986735e-09,9.34736e-10,6.968067e-09,4.1298845e-05,3.6945693e-09,1.5295871e-05,5.786004e-09,4.2255746e-08
animals_split\val\野牛\8fce80d5ba.jpg,66,野牛,66.0,野牛,27.0,牛,25.0,熊,1.0,2.17618e-09,5.425885e-10,3.3725578e-10,2.431509e-09,4.1982048e-08,6.784417e-11,6.460565e-10,1.6911942e-09,1.0426555e-06,1.0475208e-07,5.609465e-05,5.2562535e-07,1.8123709e-08,7.504547e-09,1.2005682e-09,1.2575867e-10,5.3084253e-08,6.8374554e-08,1.9242634e-09,9.916709e-11,1.6194213e-10,5.9980345e-09,7.3075226e-11,2.0549605e-10,1.1565632e-09,0.00012807712,8.5910505e-09,0.0003757982,3.6087546e-11,1.2882717e-06,3.815951e-09,3.1070835e-09,2.2460647e-09,1.6657625e-05,3.064772e-08,3.3775004e-07,1.1123653e-07,4.0837617e-10,7.3851134e-09,2.4166317e-08,9.2696614e-11,2.255917e-10,8.2018285e-09,7.5121907e-06,9.3445166e-08,1.8549468e-08,3.206176e-10,1.1057691e-08,7.9383854e-11,9.257642e-12,4.8832032e-11,1.83132e-11,3.7470912e-10,3.8861124e-12,2.431458e-09,9.25194e-12,1.44003e-10,1.186649e-09,7.760944e-11,1.4084094e-09,1.5686542e-10,3.0932085e-07,1.8426128e-07,3.5817624e-08,6.874567e-08,1.7338764e-10,0.99938715,1.2516432e-05,1.0666507e-10,3.365884e-08,1.0026849e-07,3.8218673e-06,6.0546413e-06,1.1041031e-06,4.6095022e-10,5.341754e-10,9.941581e-10,3.2777245e-09,1.06919064e-10,4.4805945e-10,2.8087394e-10,1.5476458e-10,1.302806e-10,3.5423062e-10,5.17202e-07,1.0205057e-09,1.1932117e-07,3.119802e-10,1.643651e-09
animals_split\val\野猪\13e49ce33a.jpg,67,野猪,67.0,野猪,36.0,猪,17.0,河马,1.0,0.0006413266,2.6156204e-05,6.619006e-05,4.3024796e-05,6.756619e-05,3.4695684e-05,2.5681824e-05,0.00025408017,3.0990956e-05,0.0060871663,5.889711e-05,0.0002503343,0.00080065615,9.8796496e-05,5.5931865e-05,1.5343868e-06,0.0010652498,0.07316713,0.00015857167,1.5779837e-06,2.5682144e-05,0.0045788432,1.0368407e-06,1.4754012e-06,6.0934122e-05,0.00024008406,1.0689015e-05,0.000686576,2.076526e-06,0.012523426,3.428942e-06,3.0696254e-05,7.839811e-07,0.00011763161,0.00029150498,1.5759832e-06,0.105680555,2.611773e-06,5.534642e-06,0.031730648,6.975107e-07,5.857868e-06,3.3089916e-06,0.0014371714,5.293599e-05,2.0392163e-05,0.00011426763,5.5519045e-05,3.5917087e-06,5.387992e-07,5.9887134e-06,5.5127484e-06,3.570129e-06,1.9610894e-07,1.2025727e-06,0.00044294156,3.6459656e-07,1.04577475e-05,4.1722538e-07,1.0430974e-05,5.860991e-06,0.00554883,0.00015856772,0.00023651138,6.506986e-05,0.00012496313,0.007941622,0.7380241,3.6299248e-06,2.193324e-06,0.00013498729,0.0015168738,0.0004473338,0.0011098691,4.2883366e-06,5.026452e-06,0.001041977,1.666469e-05,0.000101970545,7.945648e-05,2.6442249e-05,7.327714e-06,2.0672423e-05,1.7516555e-05,0.0019562973,1.4135871e-05,3.977375e-05,0.00023878546,2.4936498e-06
animals_split\val\野猪\1e28d918cf.jpg,67,野猪,67.0,野猪,36.0,猪,72.0,驴,1.0,3.430166e-10,1.1442837e-10,1.2104547e-10,1.892927e-10,8.85691e-10,7.162992e-09,1.1535011e-09,1.994501e-09,1.4981577e-09,1.2013202e-08,4.775736e-08,1.0012286e-07,2.184583e-07,8.111498e-10,1.7826051e-09,2.6282493e-10,6.0426455e-09,8.7893014e-08,4.6768096e-09,1.4700687e-10,1.5280464e-10,2.749769e-09,2.0775139e-11,9.8843815e-11,9.655999e-11,1.3188028e-05,1.1806798e-09,2.1360093e-07,5.292055e-13,5.092282e-07,2.8944344e-10,8.9131913e-10,8.009442e-11,2.4661326e-09,3.4028787e-08,4.4945696e-11,0.0016139415,4.954786e-12,2.3174221e-11,4.5709847e-08,2.3807972e-10,4.334753e-11,4.0244846e-10,8.137318e-09,2.5731411e-10,9.408744e-11,1.1149492e-09,8.770792e-09,5.7024264e-11,1.7976504e-11,1.0579221e-10,1.8655919e-11,3.0416218e-09,1.6630877e-11,6.4496564e-10,8.151131e-12,5.1393962e-11,3.6555408e-09,1.4528573e-12,1.954333e-11,1.2761973e-10,4.110794e-06,2.4501041e-08,1.806181e-07,2.0781411e-10,6.592231e-08,1.4322017e-06,0.9983298,2.4289445e-10,1.963197e-09,1.1638538e-07,2.4879473e-06,3.2081785e-05,4.841867e-07,4.142916e-10,1.3743588e-10,2.9293927e-09,1.8852417e-10,5.2816133e-11,2.0903743e-09,2.719407e-10,1.5596414e-10,1.8291313e-11,2.3409049e-11,7.639334e-07,1.3432178e-11,1.6578992e-08,4.431497e-09,5.2896788e-11
animals_split\val\野猪\25ec8c79ee.jpg,67,野猪,67.0,野猪,61.0,袋熊,36.0,猪,1.0,2.8011718e-07,7.5977636e-07,9.415976e-07,1.1820234e-07,1.5342225e-06,3.184729e-05,7.9131297e-07,2.8906863e-05,9.901026e-06,4.4832127e-06,9.427922e-06,5.424543e-06,2.3334733e-05,1.6628214e-06,1.8925093e-06,1.377099e-06,0.00013399647,3.7814654e-05,1.1347576e-05,4.9153123e-06,2.404285e-07,1.4662219e-06,4.7343588e-06,2.9373223e-07,1.167392e-06,0.005897202,6.024727e-06,2.1793985e-05,5.5143016e-07,0.0001910677,3.7624426e-07,5.823297e-07,2.7444443e-07,9.637279e-06,0.00049520074,9.1078306e-08,0.010165411,2.6604875e-08,3.4690746e-07,2.5975096e-06,1.8570753e-06,4.4507195e-07,4.5819943e-06,0.00015997484,1.8837733e-07,1.0333539e-06,5.237135e-06,4.3917833e-05,7.947064e-07,6.814194e-08,2.1810493e-07,2.9717964e-07,1.2172007e-06,7.862605e-08,7.575334e-07,6.0098124e-08,3.6798326e-08,4.936056e-06,4.1998707e-09,1.0952659e-08,4.4390986e-06,0.016860373,8.948141e-06,0.00016512099,1.0032469e-05,2.5676383e-05,0.00068267994,0.9642875,2.5061731e-06,1.2570406e-06,4.5666825e-06,7.812933e-05,0.00024284414,0.00010205927,2.8386137e-07,8.2452493e-07,1.0322369e-06,2.1809733e-06,9.312868e-08,1.5385289e-06,2.8106257e-07,5.905793e-08,1.5703054e-07,9.526882e-08,0.00016007524,4.1575035e-08,3.636445e-06,1.7702052e-05,2.1010864e-07
animals_split\val\野猪\2bec6d90a6.jpg,67,野猪,36.0,猪,17.0,河马,67.0,野猪,1.0,2.2984973e-06,1.8947963e-05,3.099346e-05,1.2436052e-05,1.4806902e-05,2.6032685e-05,6.9995997e-07,3.184698e-05,1.2576039e-06,0.0007201156,0.00016108256,0.0018788734,1.565053e-05,0.00040120626,5.7153382e-05,4.081799e-05,0.0005579251,0.092928864,2.5609993e-06,2.3876297e-05,0.0006116504,0.0022538267,1.657118e-05,0.0009462925,3.0589432e-05,0.0003206138,1.8538738e-06,0.00406883,3.8695183e-07,0.0028676651,1.2704523e-07,0.0001211259,1.3911415e-05,7.542383e-05,5.1127994e-05,6.3399366e-06,0.8669937,1.3807805e-05,9.107451e-07,0.00016619856,2.0473296e-07,3.371049e-07,9.752761e-05,0.0026368531,5.1674833e-06,8.04652e-06,8.065577e-05,6.947974e-06,2.418877e-07,9.405657e-08,5.42811e-07,9.386588e-06,2.0400577e-07,2.0856757e-07,4.080857e-07,5.060277e-06,1.2952664e-07,2.6149498e-06,3.4899494e-07,4.126306e-06,1.0425063e-05,0.00057400303,5.5269422e-05,9.220577e-06,8.179292e-06,2.3271545e-05,0.0013127987,0.01440873,4.4015833e-06,2.4366038e-06,0.0008092549,0.0030926894,0.0004871287,5.498463e-05,5.2484364e-05,5.3664266e-05,8.423305e-05,1.6019578e-05,8.998334e-05,0.000117343836,1.0715988e-05,5.667311e-06,1.5083507e-06,1.4558191e-06,0.00031888907,8.0354806e-07,3.3577192e-06,3.420911e-05,9.417442e-06
animals_split\val\野猪\5297f21f92.jpg,67,野猪,67.0,野猪,36.0,猪,73.0,鬣狗,1.0,2.3136233e-06,4.0019946e-05,2.6449829e-05,7.4267546e-06,1.668165e-05,0.000752361,1.0957134e-05,0.00020754531,4.0595096e-06,8.235891e-06,0.00044422844,0.0025757162,0.000419028,0.003909779,0.00059117284,6.1270373e-07,1.9500574e-05,0.0012278367,2.9541377e-05,7.298743e-05,3.3602591e-06,5.3689084e-05,1.2196574e-05,1.236224e-05,8.748336e-06,0.012801859,1.43371135e-05,0.00052655366,2.1283051e-07,0.0008800371,1.2298177e-05,0.00013096868,0.00040638153,1.3026731e-05,0.00054483936,0.000101187376,0.18323492,1.0657598e-05,1.5007866e-05,0.0015716931,0.00066366384,4.533924e-05,0.00026019133,0.0003141492,2.4671872e-05,1.39856675e-05,5.359153e-05,0.0023351067,4.797785e-06,5.0928e-06,1.0718184e-05,8.977542e-06,0.0006245816,0.00017097083,2.9707047e-05,4.3400618e-05,9.976537e-06,0.0018540373,7.730524e-06,1.33498e-05,2.0022237e-05,0.04753486,0.00020584026,0.00032241223,6.413226e-06,0.00036752675,0.00043364085,0.58612275,9.992261e-05,0.00012403744,0.0059489533,0.0013688988,0.001158854,0.12627755,2.7918846e-05,1.0603481e-05,2.3769364e-06,0.00014760932,4.2974913e-05,0.00025752495,6.783594e-06,0.0005287199,1.0677645e-06,2.4289475e-06,0.010373719,1.841958e-05,1.9975034e-05,0.0013282172,2.5146584e-05
animals_split\val\野猪\52fca892e9.jpg,67,野猪,67.0,野猪,36.0,猪,61.0,袋熊,1.0,3.382749e-07,9.640002e-09,3.9621355e-07,4.350791e-07,2.3389568e-06,5.793801e-06,2.772423e-07,3.2282344e-06,1.4522413e-06,1.563707e-07,1.284052e-07,1.0211305e-06,8.548399e-07,1.9099077e-06,1.7641999e-07,5.8856147e-09,8.485638e-05,1.9700977e-07,0.00017502431,1.819923e-08,7.93045e-09,4.3970502e-07,9.5819095e-09,8.776434e-09,1.900998e-08,0.0001512769,3.8865088e-07,2.8426874e-07,5.6779488e-09,6.384605e-06,1.0641444e-08,4.5862157e-06,3.3499292e-09,2.818092e-07,0.0001674128,3.9373984e-09,0.0010729221,3.5929693e-09,1.5564636e-08,1.068953e-05,1.36266936e-08,1.3160647e-08,9.114184e-09,7.8395607e-07,3.7462527e-08,7.6389895e-08,4.2843126e-06,4.526428e-07,1.7037575e-08,4.888335e-09,4.3343885e-08,7.981865e-09,8.659836e-09,1.955734e-09,1.9971225e-07,1.5908983e-09,5.60984e-09,7.574791e-07,9.942053e-11,3.802482e-09,2.114694e-08,0.00066210964,3.9839697e-06,3.8343853e-05,5.459675e-07,5.6763904e-05,1.7295115e-05,0.99712545,2.0961973e-08,1.7250349e-08,3.4987406e-07,0.00019684067,8.64853e-05,8.9048386e-05,4.424935e-09,4.86539e-08,8.776305e-08,1.3550469e-08,1.4505816e-08,4.3825377e-08,7.271359e-08,2.2741542e-09,1.5588888e-07,2.0811385e-08,1.0668714e-05,1.4216786e-08,1.645529e-07,1.1285475e-05,3.163724e-08
animals_split\val\野猪\583c3a1d3e.jpg,67,野猪,67.0,野猪,25.0,熊,66.0,野牛,1.0,1.5461653e-09,1.4164994e-09,5.3202026e-08,1.6491752e-08,6.929432e-09,6.777261e-08,1.7334404e-09,6.7211565e-09,1.1039286e-07,4.5255092e-08,1.0316887e-05,2.125962e-06,1.4804182e-07,5.554402e-08,3.765179e-07,2.0772701e-09,2.165364e-06,7.228123e-06,2.854056e-06,2.0921411e-09,2.600415e-10,3.116914e-08,1.4588292e-09,6.36285e-11,4.7501664e-10,0.02238132,1.6393177e-07,0.00013993862,1.845933e-11,4.5074494e-06,8.032365e-09,1.029727e-08,8.145765e-09,4.3968744e-06,2.3360408e-07,4.968783e-08,0.00093664514,2.2345699e-09,3.609205e-09,0.00032803387,3.8539563e-09,5.2832266e-10,5.465971e-09,1.5247349e-06,5.3183733e-09,9.870466e-09,4.5724835e-08,1.7881051e-08,7.631707e-11,1.7564371e-10,4.4136111e-10,9.649075e-11,7.844481e-10,7.373943e-11,8.225864e-08,3.328596e-10,1.7253186e-10,2.8953592e-08,5.200205e-11,6.134033e-09,2.6953323e-10,0.0012769894,5.758875e-09,1.4351333e-05,2.1532902e-08,1.5157958e-07,0.009205524,0.96564883,5.8086718e-09,5.494756e-10,4.5369e-08,6.0690927e-06,1.0611844e-05,1.3649223e-05,8.154357e-10,3.9456793e-10,4.704382e-09,3.1078888e-09,8.4270796e-10,7.943447e-10,1.6200946e-10,8.50756e-09,4.739428e-12,1.5483315e-09,4.4326802e-07,6.592308e-11,2.7683004e-07,3.109935e-07,3.4839234e-10
animals_split\val\野猪\5aa8637cf7.jpg,67,野猪,67.0,野猪,25.0,熊,66.0,野牛,1.0,1.0663294e-06,4.331762e-07,1.3640462e-06,2.0849218e-07,6.7820806e-06,4.8708257e-06,8.045118e-07,5.4240863e-06,1.3856801e-06,1.3877908e-06,0.00018494678,5.329201e-05,6.9291273e-06,2.010551e-05,3.3810281e-06,2.7151368e-06,8.9265784e-05,4.5090346e-05,1.2442123e-05,8.088307e-07,5.261503e-08,5.5370487e-07,2.6342123e-06,2.4886083e-07,6.8986617e-07,0.013254434,4.8808515e-06,9.826956e-05,1.1743359e-08,4.6883724e-05,2.3287225e-06,1.4538653e-06,5.2194946e-07,7.838006e-05,0.000115470044,4.6466553e-07,0.0021831424,1.5065382e-07,5.2690973e-07,2.0558275e-06,6.968515e-07,4.543942e-08,1.0466966e-06,8.3200335e-05,4.921429e-07,1.3311019e-06,4.4113995e-06,3.8770795e-05,1.2234527e-07,3.334054e-07,9.44717e-08,8.358259e-08,1.2341784e-06,1.3050567e-07,2.6888895e-06,2.078306e-08,8.4942275e-07,5.5247693e-07,9.3885335e-09,2.376382e-07,1.056795e-06,0.0013106287,1.3488619e-06,7.899412e-05,3.2332223e-06,3.834641e-05,0.0025619115,0.97770303,1.1667729e-06,5.067232e-07,2.9458552e-05,0.00015478606,0.0015660868,8.285415e-05,1.2130805e-06,1.4966353e-06,1.0042357e-06,6.1241167e-07,7.564896e-08,7.382193e-07,3.7355517e-07,2.264681e-07,3.748976e-08,1.1226524e-06,4.2061427e-05,5.7367014e-08,2.073783e-05,2.2346945e-05,2.3169905e-06
